reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2023-10-14,-1,wk flu hosp rate change,2023-10-07,41,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,12,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,36,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,44,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,13,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,33,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,37,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,34,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,08,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,24,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,32,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,47,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,15,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,18,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,21,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,27,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,40,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,42,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,45,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,11,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,20,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,29,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,50,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,51,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,09,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,19,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,22,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,39,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,26,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,46,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,05,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,10,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,28,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,35,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,38,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,56,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,02,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,23,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,01,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,16,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,30,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,72,pmf,large_decrease,0
2023-10-14,-1,wk flu hosp rate change,2023-10-07,54,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,53,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,17,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,06,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,04,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,25,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,55,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,48,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,31,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,49,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,41,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,12,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,36,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,44,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,13,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,33,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,37,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,34,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,08,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,24,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,32,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,47,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,15,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,18,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,21,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,27,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,40,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,42,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,45,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,11,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,20,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,29,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,50,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,51,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,09,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,19,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,22,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,39,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,26,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,46,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,05,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,10,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,28,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,35,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,38,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,56,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,02,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,23,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,01,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,16,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,30,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,72,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,54,pmf,stable,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,53,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,17,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,06,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,04,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,25,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,55,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,48,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,31,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,49,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,41,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,12,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,36,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,44,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,13,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,33,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,37,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,34,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,08,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,24,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,32,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,47,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,15,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,18,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,21,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,27,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,40,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,42,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,45,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,11,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,20,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,29,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,50,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,51,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,09,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,19,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,22,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,39,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,26,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,46,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,05,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,10,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,28,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,35,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,38,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,56,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,02,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,23,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,01,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,16,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,30,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,72,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,54,pmf,increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,53,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,17,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,06,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,04,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,25,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,55,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,48,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,31,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,49,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,41,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,12,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,36,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,44,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,13,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,33,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,37,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,34,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,08,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,24,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,32,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,47,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,15,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,18,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,21,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,27,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,40,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,42,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,45,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,11,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,20,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,29,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,50,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,51,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,09,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,19,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,22,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,39,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,26,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,46,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,05,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,10,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,28,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,35,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,38,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,56,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,02,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,23,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,01,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,16,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,30,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,72,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,54,pmf,large_increase,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,53,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,17,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,06,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,04,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,25,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,55,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,48,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,31,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,49,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,41,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,12,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,36,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,44,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,13,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,33,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,37,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,34,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,08,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,24,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,32,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,47,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,15,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,18,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,21,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,27,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,40,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,42,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,45,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,11,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,20,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,29,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,50,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,51,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,09,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,19,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,22,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,39,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,26,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,46,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,05,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,10,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,28,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,35,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,38,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,56,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,02,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,23,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,01,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,16,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,30,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,72,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,54,pmf,decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,53,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,17,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,06,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,04,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,25,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,55,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,48,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,31,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,49,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,41,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,12,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,36,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,44,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,13,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,33,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,37,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,34,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,08,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,24,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,32,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,47,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,15,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,18,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,21,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,27,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,40,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,42,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,45,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,11,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,20,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,29,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,50,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,51,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,09,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,19,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,22,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,39,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,26,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,46,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,05,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,10,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,28,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,35,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,38,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,56,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,02,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,23,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,01,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,16,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,30,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,72,pmf,large_decrease,0
2023-10-14,0,wk flu hosp rate change,2023-10-14,54,pmf,large_decrease,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,53,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,17,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,06,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,04,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,25,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,55,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,48,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,31,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,49,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,41,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,12,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,36,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,44,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,13,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,33,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,37,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,34,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,08,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,24,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,32,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,47,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,15,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,18,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,21,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,27,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,40,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,42,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,45,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,11,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,20,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,29,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,50,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,51,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,09,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,19,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,22,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,39,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,26,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,46,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,05,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,10,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,28,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,35,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,38,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,56,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,02,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,23,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,01,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,16,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,30,pmf,stable,0
2023-10-14,1,wk flu hosp rate change,2023-10-21,72,pmf,stable,0
